,height,lean angle,width,material,n_struts,E1,E2,E3,weight,cost,reliability,IoP E1,IoP E2,IoP E3,CAC E1,CAC E2,CAC E3,IoP,CAC,value
1593,14.0,50.0,110,Titanium,20,0.7741848934852694,3.243007761621163,2.3333333333333335,33.2256114188383,36.54817256072213,1.0,0.7741848934852701,0.13719016867576095,2.333333333333335,1.5684180396184135,1.5684180396184138,1.393018162261561,1.0815694651647887,1.5099514138327963,-2.843236904777471
1594,14.0,50.0,110,Titanium,22,0.7750626680790049,3.2451069816223304,2.666666666666666,36.54817256072212,40.202989816794336,1.0,0.775062668079005,0.13677516044894908,2.6666666666666674,1.6072583623313965,1.6072583623313965,1.2030911019279145,1.1928348317315405,1.4725359421969024,-3.0715819198243866
1595,14.0,50.0,110,Titanium,24,0.7858122603116579,3.2708149016056915,3.0,39.87073370260595,43.85780707286656,1.0,0.785812260311658,0.1416495490255074,3.0,1.4609289328372654,1.4609289328372654,1.0526814307014698,1.3091539364457219,1.3248464321253335,-3.3510030223525415
1596,14.0,50.0,110,Titanium,26,0.7857414918060586,3.2706456569459963,3.333333333333334,43.193294844489785,47.51262432893877,1.0,0.7857414918060592,0.142076204582534,3.333333333333334,1.4548459056470608,1.454845905647061,1.0528932719410127,1.4203836765739757,1.3208616944117118,-3.655101227154055
1597,14.0,50.0,110,Titanium,28,0.7576570117891376,3.203480917165802,3.666666666666666,46.5158559863736,51.167441585010984,1.0,0.7576570117891376,0.1284690326740694,3.666666666666667,1.4371016921742312,1.4371016921742312,1.0618770803240796,1.5175975703766247,1.312026821557514,-3.928031094774016
1598,14.0,50.0,110,Titanium,30,0.7769530847157978,3.24962796051921,4.0,49.83841712825743,54.82225884108318,1.0,0.7769530847157982,0.13762824463148446,4.0,1.461482195921776,1.461482195921776,0.9726759451596061,1.6381937764490944,1.2985467790010528,-4.269974146344543
1605,14.0,50.0,120,Steel,18,0.9038038473768022,0.26013844157177624,0.43140271333368857,76.10938475722604,23.949637920887962,1.0,0.9038038473768018,0.09062846606769007,0.4314027133336885,2.0700728074840793,2.070072807484081,1.9677148289352313,0.4752783422593934,2.0359534813011306,-1.2557227382222975
1606,14.0,50.0,120,Steel,20,0.903884191253299,0.260191621634133,0.5928686533401901,84.56598306358448,26.610708800986636,1.0,0.9038841912532988,0.09012466269608202,0.5928686533401902,1.6229027159156704,1.6229027159156704,1.382635541575856,0.5289591690965237,1.542813657802399,-1.3458044480455644
1607,14.0,50.0,120,Steel,22,0.9367768706946822,0.28196347059194266,0.7494630522894782,93.02258136994293,29.271779681085295,1.0,0.9367768706946817,0.09869518946478242,0.7494630522894784,1.5526920824121488,1.5526920824121484,1.1951273229714325,0.5949783708163142,1.4335038292652431,-1.4708707469193278
1608,14.0,50.0,120,Steel,24,0.8642905423891988,0.233984363441807,0.9110968670771777,101.47917967630137,31.93285056118395,1.0,0.8642905423891982,0.08059933153098192,0.9110968670771774,1.4000110267119745,1.4000110267119743,1.089556402206521,0.6186622469991191,1.2965261518768234,-1.534105738743139
1609,14.0,50.0,120,Steel,26,0.9398802429681004,0.2840176101009213,1.0709338703010005,109.93577798265984,34.593921441282625,1.0,0.9398802429681002,0.09932161620117685,1.0709338703010005,1.4454015309402404,1.4454015309402404,1.044149765408412,0.7033785764900925,1.3116509424296308,-1.7243665819169185
1610,14.0,50.0,120,Steel,28,0.8901722125357305,0.2511155860352817,1.2246386473716853,118.39237628901829,37.25499232138128,1.0,0.8901722125357304,0.08638451402335122,1.2246386473716848,1.417941488797715,1.4179414887977146,1.0722252954906095,0.7337317913102556,1.3027027576953465,-1.8349426996894787
1611,14.0,50.0,120,Steel,30,0.9352550161321667,0.2809561465236835,1.3831986572228754,126.84897459537673,39.91606320147995,1.0,0.9352550161321667,0.09794205910115786,1.3831986572228754,1.460970371627059,1.4609703716270592,0.9760155338980376,0.8054652441520668,1.2993187590507185,-2.0321471854582516
1618,14.0,50.0,120,Inconel,18,0.9046039292830792,1.319629157300027,2.0,60.30929163183019,36.185574979098114,1.0,0.9046039292830791,0.30508832803668146,1.9999999999999998,2.018522937054257,2.018522937054257,1.940969461021539,1.0698974191065869,1.9926717783766843,-2.8433521031621467
1619,14.0,50.0,120,Inconel,20,0.9684593812763341,1.3973991156723597,2.3333333333333335,67.01032403536688,40.20619442122012,1.0,0.9684593812763341,0.33119772825263316,2.333333333333333,1.755688319043799,1.755688319043799,1.4868405392781643,1.2109968142874334,1.666072392455254,-3.1664904601972212
1620,14.0,50.0,120,Inconel,22,0.9219044794878123,1.340699606685972,2.666666666666666,73.71135643890358,44.22681386334214,1.0,0.9219044794878123,0.3117589437168229,2.666666666666666,1.549749758765608,1.5497497587656082,1.1902154201818753,1.3001100299571005,1.429904979237697,-3.371448527628954
1621,14.0,50.0,120,Inconel,24,0.8802828915792079,1.2900084118388278,3.0,80.41238884244025,48.247433305464156,1.0,0.8802828915792079,0.294175827347831,3.0,1.4134126553292965,1.4134126553292965,1.077871784869147,1.3914862396423462,1.3015656985092467,-3.603258776883974
1622,14.0,50.0,120,Inconel,26,0.908041362155974,1.3238156285109886,3.333333333333334,87.11342124597694,52.26805274758618,1.0,0.9080413621559742,0.30617074130796007,3.3333333333333326,1.4328325875212744,1.4328325875212744,1.069345649356305,1.515848478932422,1.3116702747996178,-3.9238091924523073
1623,14.0,50.0,120,Inconel,28,0.9045917090632115,1.3196142742170516,3.666666666666666,93.81445364951365,56.288672189708166,1.0,0.9045917090632115,0.3049283147304696,3.6666666666666674,1.425240050826777,1.425240050826777,1.0688908221334876,1.625395563486783,1.3064569745956807,-4.225028944719456
1624,14.0,50.0,120,Inconel,30,0.9238723428897698,1.3430962799546675,4.0,100.51548605305032,60.30929163183019,1.0,0.9238723428897702,0.31248688339021746,4.0,1.4486942378757812,1.4486942378757812,0.9766260780821748,1.7454530754266626,1.2913381846112457,-4.567714342517499
1631,14.0,50.0,120,Titanium,18,0.9307120882850464,3.232567608343708,2.0,32.62150939304124,35.883660332345364,1.0,0.9307120882850465,0.13501585351762288,2.0,1.4231959177692006,1.4231959177692006,1.4902077950725583,1.0219093139342232,1.445533210203653,-2.7462221286039155
1632,14.0,50.0,120,Titanium,20,0.8673328226218104,3.093625593884627,2.3333333333333335,36.246121547823584,39.87073370260595,1.0,0.8673328226218104,0.10778342411639506,2.333333333333333,1.5501716728257684,1.5501716728257684,1.3662522488786728,1.102816526690513,1.4888651981767367,-2.9009243543667873
1633,14.0,50.0,120,Titanium,22,0.9279338371984445,3.2264770391550917,2.666666666666666,39.87073370260595,43.85780707286656,1.0,0.9279338371984442,0.13272422538329273,2.666666666666666,1.5135893605309003,1.5135893605309003,1.149411561084831,1.2424415764161345,1.3921967607155439,-3.2089712101345076
1634,14.0,50.0,120,Titanium,24,0.9490064466610455,3.2726730746882335,3.0,43.49534585738831,47.84488044312716,1.0,0.9490064466610457,0.14258581650353686,3.0,1.4798762379280934,1.4798762379280932,1.0753944735687748,1.3638640877215273,1.3450489831416537,-3.5060451779364272
1635,14.0,50.0,120,Titanium,26,0.927111607809304,3.2246745220940447,3.333333333333334,47.11995801217067,51.831953813387734,1.0,0.9271116078093038,0.1332181887741427,3.3333333333333326,1.4472901635208828,1.4472901635208826,1.0631179247237772,1.4645543766389266,1.3192327505885142,-3.7759245676200677
1636,14.0,50.0,120,Titanium,28,0.9644483168780582,3.3065252270051695,3.666666666666666,50.74457016695303,55.81902718364834,1.0,0.9644483168780582,0.14857649205869444,3.666666666666666,1.4733482638962299,1.4733482638962299,1.045772180870167,1.5932304918678062,1.3308229028875422,-4.10607780272478
1637,14.0,50.0,120,Titanium,30,0.974514617035945,3.3285928860013807,4.0,54.36918232173539,59.806100553908934,1.0,0.974514617035945,0.15327809488402297,3.9999999999999996,1.4807211652896035,1.4807211652896035,0.9597352740784553,1.709264237306656,1.3070592015525542,-4.4495043784193005
1655,16.0,0.0,60,Inconel,14,0.032199997201855665,0.17190919706009267,0.5320927525854757,20.913984,12.5483904,0.56,0.03219999720185553,0.011883242646518405,0.5320927525854755,1.64182210701865,1.6418221070186492,2.6313309833426226,0.19205866414461648,1.9716583991266408,0.32576230750283525
1656,16.0,0.0,60,Inconel,16,0.011084485105393227,0.14793568137169957,0.7572553442829718,23.901696,14.341017600000002,0.46,0.011084485105393171,0.007992381218389872,0.7572553442829718,1.4582862107420778,1.4582862107420782,2.297131792994175,0.2587774035355849,1.7379014048261103,0.13785436535177595
1657,16.0,0.0,60,Inconel,18,0.045070619859389136,0.18652187009355692,0.9716353782378073,26.889408000000007,16.1336448,0.62,0.045070619859389066,0.0122280264462445,0.9716353782378073,1.4450521711743196,1.445052171174318,2.168021509006981,0.34297800818114693,1.6860419504518729,-0.10019604354009182
1658,16.0,0.0,60,Inconel,20,0.020051901278380243,0.1581168454052951,1.1999220454125952,29.877120000000005,17.926272,0.48,0.02005190127838012,0.011029657427147035,1.1999220454125952,1.4619708364639579,1.4619708364639572,2.106533660956133,0.41033453470604075,1.6768251112946828,-0.27564606498832483
1659,16.0,0.0,60,Inconel,22,0.058340719852967494,0.20158809008051592,1.4174294016814883,32.86483200000001,19.718899200000006,0.72,0.05834071985296743,0.014076912447965235,1.4174294016814883,1.5458590594363757,1.5458590594363764,2.388498687481131,0.49661567799414036,1.8267389354512942,-0.4979219346471396
1660,16.0,0.0,60,Inconel,24,0.04099594228636841,0.1818956812388561,1.6304831131895043,35.852544000000016,21.511526400000008,0.62,0.040995942286368374,0.013357966727229895,1.6304831131895046,1.3928544261054012,1.392854426105401,2.0330209012527054,0.5616123407343676,1.6062432511545026,-0.6904271253527132
1661,16.0,0.0,60,Inconel,26,0.04099187587558425,0.18189106443570754,1.8642110030581904,38.84025600000001,23.30415360000001,0.54,0.040991875875584304,0.013647489245509611,1.8642110030581902,1.5772934204427156,1.5772934204427154,2.3119779274997154,0.6396167893930947,1.822188256128382,-0.8881174403725152
1662,16.0,0.0,60,Inconel,28,0.05757771787065297,0.20072181509226408,2.0778893513898224,41.827968,25.0967808,0.6,0.05757771787065281,0.015248654566511342,2.0778893513898224,1.5181194657702954,1.5181194657702946,2.1722283411305074,0.7169052412756622,1.7361557575570323,-1.1032625523405413
1663,16.0,0.0,60,Inconel,30,0.016167666462822364,0.15370687590691004,2.3014882245434434,44.815680000000015,26.889408000000003,0.5,0.016167666462822285,0.009038718595494363,2.3014882245434434,1.5117362469713176,1.5117362469713187,2.210582071221371,0.7755648698672534,1.744684855054669,-1.3082766304631188
1668,16.0,0.0,60,Titanium,14,0.011045818349994449,1.066205205864999,1.333333333333333,11.312448000000002,12.443692800000003,0.5,0.011045818349994477,-0.21195600973534323,1.3333333333333337,1.4843244962099638,1.484324496209965,2.544369909725649,0.3774743806493283,1.8376729673818595,-0.1830849363882664
1669,16.0,0.0,60,Titanium,16,0.03420337005604976,1.1135307108240386,1.666666666666667,12.928511999999998,14.221363200000003,0.58,0.034203370056049745,-0.20609904210979496,1.6666666666666663,1.6534279126787912,1.6534279126787912,2.4587046860990442,0.498256998204307,1.9218535038188758,-0.5061979696797316
1670,16.0,0.0,60,Titanium,18,0.05722230023362286,1.160572924443956,2.0,14.544576000000001,15.9990336,0.6,0.057222300233622805,-0.2020375411563462,1.9999999999999998,1.5740158639672657,1.574015863967265,2.315258720967113,0.6183949196924254,1.8210968163005479,-0.8325714294309448
1671,16.0,0.0,60,Titanium,20,0.023984521259920125,1.09264714828187,2.3333333333333335,16.160640000000004,17.776704,0.62,0.02398452125992008,-0.21016370674460969,2.333333333333333,1.4535585480058468,1.453558548005848,2.390611596897319,0.7157180492828812,1.7659095643030047,-1.1037610268116342
1672,16.0,0.0,60,Titanium,22,0.005755567823529031,1.0553938825997964,2.666666666666666,17.776704,19.554374400000004,0.44,0.005755567823529075,-0.21208995788077462,2.6666666666666674,1.5263899375786196,1.5263899375786185,2.3194063251241808,0.8201107588698072,1.7907287334271398,-1.3789868745677376
1673,16.0,0.0,60,Titanium,24,0.007464165008709871,1.05888562583702,3.0,19.392768000000004,21.332044800000002,0.46,0.007464165008709949,-0.21168952278673492,3.0,1.4716748699654867,1.4716748699654862,2.2532224984540745,0.9319248807406583,1.7321907461283492,-1.6891679903855017
1674,16.0,0.0,60,Titanium,26,0.051235635464051583,1.1483383870093977,3.333333333333334,21.008832,23.109715200000004,0.56,0.051235635464051583,-0.20175226700516513,3.3333333333333326,1.556057254288844,1.556057254288844,2.1669153621396995,1.0609389005974064,1.7596766235724626,-2.0173907888082097
1675,16.0,0.0,60,Titanium,28,0.01360925658573695,1.0714439293050981,3.666666666666666,22.624896000000003,24.887385600000005,0.48,0.013609256585736987,-0.2110950587338012,3.666666666666667,1.4744221410145215,1.4744221410145213,2.2712896933200897,1.156393621506201,1.740044658449711,-2.2858852117954553
1676,16.0,0.0,60,Titanium,30,0.0012934493551144254,1.0462749561957774,4.0,24.240960000000005,26.665056000000003,0.42,0.0012934493551143803,-0.21307889154698262,3.9999999999999996,1.5248211385293329,1.5248211385293324,2.179849947074763,1.2627381859360438,1.743164074711143,-2.6290601534820346
1692,16.0,0.0,70,Inconel,10,0.21763906363918384,0.1849550927948794,0.244660424896407,17.42832,10.456992,0.92,0.21763906363918384,0.012669720355289854,0.24466042489640696,1.902446796823054,1.902446796823048,4.669994246876088,0.15832306963029355,2.8249626135073966,0.6202355705220157
1693,16.0,0.0,70,Inconel,12,0.24251078769914863,0.2091592079317255,0.49216404084184356,20.913984000000006,12.548390400000006,0.88,0.24251078769914888,0.017273405938442607,0.49216404084184384,1.5008748850626832,1.5008748850626832,3.372913645414309,0.25064941149314507,2.124887805179892,0.31012932931806136
1694,16.0,0.0,70,Inconel,14,0.1983266462383714,0.16616106093713165,0.7323365982922386,24.39964800000001,14.639788800000003,0.88,0.19832664623837154,0.011665800438252515,0.7323365982922386,1.5355105220083292,1.5355105220083298,3.091940008835967,0.31410968165628755,2.0543203509508756,0.08442932107750388
1695,16.0,0.0,70,Inconel,16,0.20137161435504008,0.16912429576179377,0.9920109467365212,27.88531200000001,16.731187200000008,0.94,0.20137161435504017,0.01069210607434109,0.9920109467365215,1.4900368409988278,1.4900368409988283,2.8185221576494452,0.4013582223886343,1.932865279882367,-0.1609539686981551
1696,16.0,0.0,70,Inconel,18,0.16536604085953016,0.13408518691865998,1.2289317065294265,31.370976000000006,18.822585600000004,0.96,0.16536604085953022,0.006567824113736305,1.2289317065294265,1.3677740683369062,1.3677740683369062,2.7856165901406067,0.4669551905008977,1.840388242271473,-0.3229949088491079
1697,16.0,0.0,70,Inconel,20,0.2633972686951897,0.22948505223640225,1.4886308859585335,34.85664,20.913984,0.96,0.26339726869518976,0.018688520016815546,1.4886308859585329,1.5150056106335632,1.515005610633563,2.516263143769848,0.5902388915568461,1.8487581216789915,-0.6950892166031719
1698,16.0,0.0,70,Inconel,22,0.18387157617788527,0.15209399509112698,1.7204520373161554,38.342304000000006,23.0053824,0.9,0.1838715761778852,0.00943164974134855,1.7204520373161554,1.409982315802036,1.409982315802036,2.643810602082028,0.6379184210784631,1.8212584112287,-0.8120801502985586
1699,16.0,0.0,70,Inconel,24,0.20913506074056726,0.17667935506210575,1.9696192583997503,41.82796800000001,25.096780800000012,0.84,0.20913506074056745,0.012312439568648121,1.9696192583997507,1.4833313794214413,1.4833313794214416,2.5760603122286634,0.730355586236322,1.8475743570238488,-1.097935965185326
1700,16.0,0.0,70,Inconel,26,0.23442341086976853,0.2012889131559619,2.2394341590838165,45.313632000000005,27.188179200000004,0.94,0.23442341086976878,0.014176295407734468,2.2394341590838165,1.4830000057358674,1.4830000057358674,2.568396560604583,0.8293446217871066,1.8447988573587726,-1.3421839951817933
1701,16.0,0.0,70,Inconel,28,0.23400040754722173,0.20087726412441484,2.465441981988801,48.79929600000002,29.279577600000007,0.94,0.23400040754722187,0.013890991272652371,2.4654419819888007,1.4808487659402603,1.4808487659402603,2.5509227921475945,0.9044444602695583,1.8375401080093716,-1.5537149435960942
1702,16.0,0.0,70,Inconel,30,0.19454310282536827,0.16247907571677483,2.719123988700224,52.28496000000001,31.370976000000006,0.9,0.1945431028253684,0.009916021967860473,2.7191239887002245,1.428958687778823,1.4289586877788234,2.4653300655895047,0.9745277044978179,1.774415813715717,-1.8055580284138744
1705,16.0,0.0,70,Titanium,10,0.21506072726991118,1.1284027358277318,0.6666666666666665,9.427039999999998,10.369744,0.96,0.21506072726991113,-0.20482513176164546,0.6666666666666669,1.5335559818592803,1.5335559818592823,4.186839845702093,0.22563408739164417,2.417983936473552,0.5119291434135107
1706,16.0,0.0,70,Titanium,12,0.22272072498038933,1.1418206331537757,1.0,11.312448000000002,12.4436928,1.0,0.22272072498038942,-0.20449758253216288,1.0,1.4320934107526584,1.4320934107526577,3.419427629384115,0.3394077141494088,2.094538150296477,0.11031502018456579
